Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Overall_happiness_score,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_government_satisfaction,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Avg_education_importance,Num_of_kids_born_last_10_years,Financial_agenda_matters,Vote
1.0,877.1991075166189,64448.50666051309,4.0,292.39970250554,0.0,220.412353734498,1.0,0.0,0.0,0.6117191819939761,0.634269795147702,629.306154558435,1.30753370933235,97.75913967750971,7.676,6324.0,25.8698080666363,328.323776459352,2860.7710902636895,43602.849001757204,0.0,48581.605678781605,18.119706853571103,340.439064652426,53.2079299679026,85799.9857278336,80.0,2.0,0.0,612.966044437356,14.0,3.0,3.0,590.866820500979,0.0,0.0,12.0
5.0,517.944344767666,83376.0610333707,6.0,172.648114922555,1.0,482.924827014594,1.0,1.0,1.0,0.8624883452430371,0.6975609697401519,669.7238909546289,2.08517498103902,19.2027739947662,3.843,8157.0,67.6496350439265,382.752152869672,5594.752575885289,51648.326830211394,2.0,233216.38854707603,19.564052567647398,131.62280642291,30.4969970602542,29990.0197012344,50.0,0.0,3.0,671.430997270893,9.0,3.0,3.0,557.323153973457,0.0,1.0,8.0
2.0,951.6856494764121,251525.811371118,0.0,317.228549825471,0.0,792.885165945813,0.0,,1.0,0.810361170442775,0.226407587062567,98.90102455392478,2.22717289580032,46.255709743127206,6.157,9843.0,81.677835341543,742.3479179851711,9413.547495428471,91536.7234562102,0.0,628666.886376919,27.2460624308389,491.621034508613,10.500746220350301,100961.18137419599,100.0,1.0,1.0,1153.26777748379,15.0,1.0,2.0,811.7322694051179,0.0,0.0,4.0
6.0,444.89398077178805,71472.8696619467,0.0,148.297993590596,0.0,481.954394199431,1.0,0.0,0.0,0.641826832899824,0.0242411235813051,71.6948111075908,3.03454306675121,72.77097515761851,3.6310000000000002,6369.0,48.414399335160894,433.967601012966,5687.479144020239,53681.5612127222,0.0,232280.03808814,20.8318890409143,75.4369487552041,34.969488461501896,22150.592896587,100.0,1.0,4.0,672.916898381495,9.0,3.0,0.0,,0.0,1.0,1.0
1.0,815.2639005729931,180030.90697653897,3.0,271.75463352433104,1.0,662.4759425138581,0.0,1.0,0.0,0.0490256450138986,0.9452893929556009,853.7387142423539,7.743728568311781,43.0627722293139,8.152000000000001,3848.0,89.0056426636875,534.445600385147,7693.650625908871,64624.602482933704,0.0,438874.37440962397,23.118079513340803,170.566284571274,96.54063759371641,74132.3354754677,40.0,1.0,1.0,777.832622193374,9.0,3.0,1.0,461.167975190713,1.0,1.0,3.0
7.0,120.84651090528799,35588.505714125495,0.0,40.2821703017625,1.0,883.480344964639,0.0,1.0,1.0,0.21399483922869,0.912446670001373,618.173314491287,3.13478532247245,66.2476094206795,8.996,7004.0,42.2817825106904,925.314527391417,10685.4325044292,108218.923370954,1.0,780537.519938837,30.4189830104725,662.790063316256,73.5768750309944,1672.9354145219597,100.0,1.0,0.0,1337.97013774096,15.0,3.0,2.0,833.6780571844431,0.0,0.0,10.0
5.0,202.90027726614701,66717.4071946995,0.0,67.6334257553825,1.0,986.456126531339,0.0,0.0,1.0,0.883333270670846,0.7052286807447671,884.268844034523,6.73832078929991,45.694416994229,6.252000000000001,,19.2934832302853,766.314337961376,11397.189941236102,100538.97490125,2.0,973095.689571212,27.6823831698316,731.3034185647099,93.53063849266621,4651.913705164221,100.0,0.0,3.0,1276.6779453685301,16.0,3.0,2.0,976.698857100321,0.0,0.0,4.0
5.0,931.771274268888,297301.233840827,0.0,310.590424756296,0.0,957.213133901676,0.0,1.0,0.0,0.521397489588708,0.70396043616347,,1.70473009115085,96.6812531463802,11.777999999999999,4222.0,67.8020389284939,942.475328571163,11457.081996159099,114661.311302619,1.0,916256.983713867,30.699761050717697,808.963793858008,17.995507852174303,96787.00237505269,100.0,0.0,3.0,1443.7461034650303,13.0,2.0,0.0,999.593988721633,2.0,0.0,4.0
3.0,123.678486711732,35.2388330368084,4.0,41.226162237244104,1.0,0.85476869843037,1.0,1.0,0.0,0.6593673233874139,0.173539056442678,952.4758795741949,2.7164890663698302,73.1253033038229,12.45,3550.0,30.4479674668983,139.863675674615,288.275038333534,15320.7314046932,2.0,0.7306295278163492,11.826397408958302,694.17733135937,59.817137219943106,1750.82261504882,80.0,0.0,3.0,215.46509547375098,14.0,0.0,1.0,179.00462099351003,0.0,0.0,10.0
6.0,403.50106630755096,52764.347193942405,0.0,134.50035543585,1.0,392.298942429994,1.0,0.0,0.0,0.535565517144278,0.618667734786868,662.434891564772,5.20093385828659,32.2638967074454,4.205,5795.0,2.29034833610058,413.79471383901904,,51880.4908051475,1.0,153898.460231692,20.341944691671397,140.460955528941,29.7976751346141,18234.8459678059,100.0,2.0,1.0,674.85886880064,14.0,1.0,3.0,526.427464205045,2.0,0.0,7.0
4.0,1057.11209393599,246646.225628396,4.0,352.37069797866303,1.0,,0.0,1.0,0.0,0.974198096198961,0.540674407500774,280.582297826186,9.34716963209212,84.2697123531252,,4899.0,65.0389797752723,698.5607538372279,8396.74511551857,72329.3161990587,2.0,489947.306514887,26.4302999195474,413.33920899322095,5.81249087117612,124527.47949194901,80.0,2.0,0.0,797.507344069891,14.0,1.0,3.0,197.61285907588902,1.0,0.0,0.0
7.0,199.82487916902699,59576.661261537694,7.0,66.6082930563422,0.0,894.4330882513901,0.0,1.0,1.0,0.7763276505284008,0.5508714213501661,756.360953208059,9.20818168204278,70.78849496319891,10.685,5315.0,32.3667442658916,903.8940331509699,10752.1189488158,110188.56361558301,2.0,800010.549358918,30.064830502615,744.739399403508,89.4384766928852,4513.272996935901,70.0,0.0,5.0,1395.81051394867,12.0,3.0,4.0,985.725150575316,0.0,1.0,9.0
10.0,242.571936927057,17203.0515982792,2.0,80.85731230901891,0.0,212.758142795211,1.0,1.0,1.0,,0.37784180906601295,855.61334551312,7.81874883687124,55.3394796326756,9.752,6248.0,90.0487500010058,376.84629915747803,2881.27402626706,41164.5697209585,1.0,45266.0273256672,19.412529437388603,359.794395605511,37.766487454064205,6628.76226614724,60.0,1.0,5.0,521.306556583026,10.0,2.0,3.0,321.73814612355,0.0,0.0,4.0
3.0,473.69058777589106,49939.318997406604,1.0,157.896862591964,1.0,316.278095572168,1.0,0.0,0.0,0.0442839753814042,0.165360735030845,685.245709959418,3.4878295334056,64.10943723749371,4.651,5349.0,11.538869794458199,380.416615469275,3923.6141866602293,44834.894303985595,2.0,100031.83373875699,19.5042717236321,244.20294133232002,87.97329817898571,25099.3160789774,90.0,2.0,4.0,570.194881777754,9.0,3.0,2.0,392.38423659638,0.0,0.0,1.0
1.0,70.124409663637,2904.9793434285302,1.0,23.3748032212123,1.0,124.278237379654,1.0,1.0,1.0,0.259141013026237,0.0742932378780097,100.257369456813,3.68758891476318,83.19316296838221,10.814,5186.0,10.855157347396,437.074936870197,2116.9322475369395,47118.78559383401,1.0,15445.0802861937,20.906337241855603,386.20663062043,21.046706824563397,579.756228851611,90.0,1.0,3.0,624.05745406819,14.0,3.0,0.0,436.524374294095,0.0,1.0,10.0
8.0,130.38292761070102,19399.914038051298,3.0,43.46097587023371,0.0,446.37548167293403,1.0,0.0,0.0,0.35802980931475803,0.588453181320801,558.881306089461,5.57056592078879,37.2306201374158,5.067,,69.9314333731309,453.276590467401,5370.30799766414,56096.4978295479,2.0,199251.070638743,21.2902933391581,78.1706182691079,63.933589961379795,1942.31739946327,40.0,2.0,4.0,718.80359706004,8.0,2.0,1.0,532.434234944172,1.0,0.0,8.0
2.0,1530.0094066723902,498987.31180082104,7.0,510.00313555746396,0.0,978.40047837235,0.0,1.0,0.0,0.645729869836941,0.5578540407586839,216.426458209753,6.41720326850191,9.67368788551539,9.661,4339.0,8.33189240656793,681.480039609596,11146.964862942701,73618.7885871623,1.0,957267.4960792441,26.1051726600227,645.001033068789,47.722924523986904,260623.201414002,70.0,0.0,5.0,764.815067965537,9.0,1.0,4.0,107.28596895933201,2.0,0.0,0.0
2.0,137.647713756943,13844.522007335501,4.0,45.8825712523143,1.0,301.73814652197,1.0,1.0,1.0,0.9201606824062759,0.143540198681876,731.2791207805279,0.51867090864107,60.7593596447259,4.695,5305.0,57.260374585166595,316.312001859007,3650.00546893771,42468.238017213596,1.0,91045.90906651369,17.7851624074397,271.270242088063,39.7290833061561,2161.09291597602,80.0,1.0,1.0,576.4574288822499,8.0,3.0,3.0,523.205625113895,0.0,,11.0
10.0,568.124369651294,68964.9101182246,7.0,189.374789883765,1.0,364.17154659579694,1.0,0.0,0.0,0.12346066511236099,0.28430893784388894,561.2537225242701,0.286561534740031,55.6362545816228,1.496,8504.0,11.132662021555,406.668329295321,4455.052124548611,50739.6761398394,1.0,132620.915349975,20.166019173236002,166.3193063265,65.7712875632569,36062.1858334038,70.0,1.0,2.0,663.620683722873,12.0,2.0,1.0,522.404065395007,0.0,0.0,7.0
3.0,558.772052975704,70057.43595161701,2.0,186.257350991901,0.0,376.13246177147204,1.0,0.0,0.0,0.889492735965177,0.107112794416025,907.170008402318,8.2825566129759,24.207527656108102,9.17,6830.0,20.623536780476602,491.849145153537,,53598.673715778,2.0,,22.177672221257502,201.257124261231,54.819523659534795,34888.0581495122,60.0,1.0,2.0,651.070743193156,9.0,3.0,1.0,341.58653275565,1.0,0.0,4.0
4.0,185.247358812117,19934.3480437804,7.0,61.749119604039095,0.0,322.828052798286,1.0,1.0,1.0,0.6307878436055029,0.6048818298149851,83.0294000916183,2.59437178727239,14.994149166159302,7.585,8415.0,4.391456185840069,126.54616154744801,3481.37285107776,22885.1569033296,1.0,104217.95167353301,11.2492738231162,452.35774546064795,47.8249524254352,3884.7028914779708,70.0,2.0,2.0,304.291461149987,13.0,1.0,3.0,316.23422095491003,2.0,,9.0
3.0,188.65203147073,44343.47054877639,2.0,62.884010490243206,1.0,705.162889629257,0.0,1.0,0.0,0.628083951305598,0.6815056675113741,798.7014544196429,7.06155372550711,21.444712462835,5.215,4785.0,16.7521317489445,650.60014690998,8352.829190112529,74693.0870692849,2.0,497254.700910284,25.506864701683398,257.127636941515,13.398382696323099,4027.2827858272603,60.0,2.0,1.0,887.736990590367,7.0,2.0,3.0,463.36113881691705,0.0,0.0,6.0
5.0,768.886735826591,121153.229037889,1.0,256.295578608864,1.0,472.709009244295,1.0,0.0,0.0,0.151936624897644,0.7150510626379399,111.209108261392,6.22735297074541,55.4761162493378,4.354,5646.0,33.2116649020463,436.122946380175,5599.3359852033,53845.2251205559,0.0,223453.807420723,20.883556842170698,73.9083844234123,70.20913045853379,65953.719193061,90.0,0.0,4.0,677.158427731563,13.0,1.0,2.0,474.753750129951,0.0,1.0,7.0
10.0,324.734299059217,47143.01923643731,2.0,108.244766353072,1.0,435.522388977831,1.0,0.0,1.0,0.0190811788197607,0.43339613266289206,894.898673519492,6.2410482438281205,54.4434959068894,5.19,4810.0,30.118730803951603,314.322290674441,4983.86847112719,42770.144221416,0.0,189679.751300957,17.7291367718353,204.275339604234,83.7731636827812,11835.174209184299,60.0,0.0,2.0,548.6266560447281,9.0,1.0,1.0,444.36871107989504,2.0,0.0,7.0
9.0,728.9813667169581,216290.541511763,7.0,242.993788905653,1.0,890.107284164956,0.0,0.0,0.0,0.864620366133749,0.47909966553561406,958.5662968456751,5.53030692273751,87.5774964224547,12.277999999999999,3722.0,47.2910447977483,941.214960736839,10783.502763123199,102444.25750914699,1.0,792290.977323513,30.6792268601547,589.369295481967,66.5833555394784,59298.9752356306,70.0,1.0,2.0,1197.3049935013,9.0,2.0,1.0,522.401600843295,1.0,1.0,10.0
2.0,81.7476795991711,19678.5509240565,4.0,27.249226533056998,1.0,722.169155890856,0.0,0.0,0.0,,0.485702547477558,744.538052240387,2.66302928794175,97.9010759387165,12.623,3377.0,79.9992955522612,574.564773938619,8370.8211067858,78556.8752125423,1.0,521528.28972011205,23.9700808079284,449.22361499647303,66.62661777809261,779.7695731829159,80.0,2.0,2.0,1030.9516827275,12.0,1.0,0.0,883.252941187314,0.0,0.0,4.0
7.0,649.640284025352,75287.16347569259,1.0,216.546761341784,0.0,347.671620712277,1.0,1.0,0.0,0.0759167918004096,0.186208673520014,653.329745633528,2.31653491035104,46.3691568467766,0.59,9410.0,6.187306297943,385.100070891065,4246.9163489049,47610.3706973472,0.0,120875.555848701,19.623966747094396,192.626185454755,51.6273843823001,47119.0466089573,90.0,1.0,3.0,618.138692698258,15.0,1.0,4.0,473.56293365014295,1.0,0.0,7.0
10.0,202.669391255379,20170.89485765,1.0,67.556463751793,1.0,298.578311199935,1.0,1.0,0.0,0.9248607845511291,0.310382563387975,489.339136052877,5.26504849549383,43.3445123722777,1.6969999999999998,8303.0,11.1595332389697,487.16977792163397,3960.12266784262,59196.355534105496,0.0,89149.00791900519,22.071922841511398,256.666008477324,57.8286577248946,4641.43225839911,90.0,1.0,1.0,797.591979292417,11.0,0.0,3.0,658.5626960859059,1.0,0.0,2.0
3.0,502.891532498365,159989.044200694,4.0,167.630510832788,1.0,954.4148222532331,0.0,0.0,1.0,0.0611990222241729,0.146710988134146,374.932226957753,8.62507145153359,27.2172338562086,8.004,7996.0,35.510516515933,818.758563371375,11181.6653492751,101240.500840434,2.0,910907.65293667,28.6139574923039,655.385224993655,53.7218060577288,28277.618672894303,80.0,1.0,2.0,1256.55818474693,12.0,2.0,1.0,848.467990974729,0.0,1.0,4.0
8.0,875.960072383535,8894.41719682808,4.0,291.98669079451196,0.0,30.4617212949874,1.0,1.0,1.0,0.329708574106917,0.20169191574677803,830.2280441857871,8.96386210341007,68.69805844035,9.095,6905.0,98.26212604530159,94.48904858436441,493.595310118603,8709.70828989439,0.0,927.916464253489,9.72054775125169,779.840955425141,63.6199937667698,85558.2142919242,80.0,0.0,2.0,101.841427619132,10.0,1.0,4.0,27.510223527411,0.0,0.0,4.0
8.0,375.83609688827204,98690.1747607194,7.0,125.27869896275699,0.0,787.765003770177,0.0,0.0,1.0,0.0837925658561289,0.104662839323282,240.113913081586,8.25430385069922,90.31644307542591,11.475999999999999,4524.0,40.8393562538549,534.900994738564,8947.4520271789,72261.0645211209,0.0,620573.701165027,23.127926728061105,,94.9036927428097,15830.0311127639,70.0,0.0,1.0,909.6869582056979,11.0,0.0,0.0,698.9991251279449,0.0,1.0,4.0
7.0,478.496755610845,61633.182938782404,4.0,159.498918536948,1.0,386.417560094647,1.0,0.0,0.0,0.2473366598133,0.628022070741281,548.480936093256,4.55076603451744,8.49367505870759,3.7110000000000003,6289.0,91.6349046630785,475.877791264943,4815.93118347636,57223.064541424406,1.0,149318.5307495,21.81462333539,125.31191164888901,40.4409950831905,25609.403932993,80.0,2.0,3.0,740.491392465739,10.0,2.0,2.0,547.119248635651,0.0,1.0,7.0
4.0,1164.4427195658802,365785.61871370795,7.0,388.147573188627,1.0,942.3880090471359,0.0,0.0,1.0,0.250167481368408,0.3855350336525589,956.7752724979069,2.31399089563638,31.9395470432937,8.169,5831.0,47.3585273372009,844.814612297341,11113.509315066001,100727.010789094,1.0,888095.1595958241,29.0656947671536,611.830530130801,67.6343547413126,151056.68614541,70.0,0.0,3.0,1226.7729443963601,10.0,0.0,2.0,744.401984848082,1.0,0.0,0.0
8.0,42.761619530320296,12582.3317787195,2.0,14.2538731767734,1.0,882.7307232691161,0.0,0.0,0.0,0.604909296380356,0.888476498425007,364.409395959228,9.99766524881124,69.3121265387163,6.864,9136.0,45.093363500200205,820.655597257428,10468.618427206,102305.907064937,1.0,779213.529803217,28.647087064087803,666.287219701464,20.217234478332102,227.42677371631402,60.0,1.0,1.0,1297.45087048398,,2.0,4.0,941.17552125077,0.0,1.0,4.0
1.0,467.475851335615,75557.2877655252,0.0,155.825283778538,0.0,484.884647300938,1.0,0.0,0.0,0.984972657402977,0.161178387701511,164.932723622769,2.65201854985207,64.6207901416346,0.898,9102.0,75.19583676476029,356.984542452408,5562.8155579142,46604.4112862555,2.0,235113.121188155,18.894034573177,161.64243861163,30.7347846683115,24447.3443484405,100.0,2.0,4.0,582.874746110021,10.0,2.0,4.0,426.20038634552003,0.0,0.0,11.0
3.0,64.9322165949764,10439.7645233807,6.0,21.6440721983255,1.0,482.33827847739303,1.0,0.0,1.0,0.8791444725356999,0.52408576477319,488.58629143796895,7.3304612073116,93.8845625612885,8.821,3179.0,58.836470264941504,418.189594058699,5659.76197289133,56593.4981508708,2.0,232650.214884535,20.449684448878397,171.33641625835898,74.67732904478909,500.10993352465204,50.0,0.0,2.0,749.356199284464,11.0,2.0,2.0,649.5034735677909,0.0,1.0,5.0
3.0,904.8418191922211,111576.242738589,1.0,301.61393973073996,0.0,369.930656514738,1.0,1.0,0.0,0.394059880403802,0.00362917804159224,168.11651899479298,3.0078937462531,3.89331141486764,4.467,5533.0,96.28974671941249,364.66129932519,4428.62916379776,45945.214139735,1.0,136848.690629425,19.096106915421,192.84163407764302,35.2072887122631,91282.5825796295,90.0,2.0,2.0,593.090170543478,11.0,2.0,1.0,455.803870998666,2.0,0.0,7.0
5.0,517.6722671125,154411.137309384,4.0,172.55742237083302,0.0,894.8391508627659,0.0,0.0,0.0,0.206333047244698,0.9615052687004209,626.6353344544771,2.0153903588652597,83.5899592144415,10.527000000000001,5473.0,52.615117258392296,543.17398800049,10034.7394846286,72956.6124522214,2.0,800737.1059167971,23.3060933663386,415.308567771465,22.2056502709165,29958.621437637,80.0,0.0,1.0,889.0019792327,11.0,1.0,2.0,621.322949891966,0.0,1.0,4.0
1.0,904.817699757527,145642.88991264,2.0,301.605899919176,0.0,482.891382269608,1.0,1.0,1.0,0.31354700867086605,0.9952173845376819,388.65987001918296,5.74258273234591,4.336589784361419,1.636,8364.0,17.4017590936273,489.943706840348,5808.80123637677,60371.661300738095,0.0,233184.087070252,22.1346720517912,66.7990825414269,22.772694402374302,91277.724765975,60.0,0.0,2.0,771.130023403425,9.0,1.0,3.0,563.783098040302,0.0,1.0,7.0
3.0,312.250130854814,52820.874708469004,1.0,,1.0,507.48617363778396,0.0,0.0,1.0,0.40096940379589796,0.8109397154767071,205.216512782499,0.28487496310845,81.2059979885817,1.435,8565.0,53.0614626361057,464.88056613603,6004.6228686499,57019.6459754674,1.0,257542.21643351897,21.561089168593302,38.1754017793097,22.239404008723803,10947.4327346014,90.0,0.0,2.0,712.6614689023511,8.0,1.0,1.0,487.04068403229104,0.0,0.0,1.0
6.0,618.972278691195,79401.55918701571,1.0,206.32409289706501,1.0,384.839007757708,1.0,0.0,1.0,0.7967632028739899,0.582572607789189,451.08003634959505,5.137353525497019,58.462703321129105,3.555,6445.0,8.81979737896472,489.948274555409,4828.2866266879,58746.334664562404,2.0,148101.061891937,22.134775231644202,132.902535527215,95.6327563151717,42785.9554026938,90.0,1.0,4.0,762.224512402783,14.0,1.0,0.0,565.574329054288,1.0,1.0,7.0
9.0,507.13802577154604,49626.2596178609,0.0,169.04600859051502,1.0,293.566585994183,1.0,0.0,0.0,0.0382148530334234,0.762552296277136,269.741783151403,9.79663282167166,28.135171695612396,5.257000000000001,4743.0,95.2935924986377,508.138401124801,3951.9426621914295,59922.208428133206,0.0,86181.34041228,22.5419254085538,239.3652887582,24.2435578489676,28755.599028975,100.0,1.0,1.0,797.126966921478,15.0,1.0,1.0,620.891494619477,0.0,1.0,2.0
6.0,1214.83249662833,143195.728060345,1.0,404.94416554277603,1.0,353.61844976432604,1.0,1.0,0.0,0.148197886999696,0.157602738123387,180.559278931469,7.90185251506045,66.3557683117688,10.844000000000001,3156.0,81.6031955415383,149.45765282027398,3835.0998032838106,19038.6307288427,1.0,125046.008013725,12.225287433033,591.548916826099,89.54261546023191,164394.721372678,90.0,2.0,1.0,193.14557723701,15.0,,1.0,46.543689444661105,0.0,1.0,0.0
2.0,484.18494247394796,90769.58249064519,3.0,161.394980824649,0.0,562.406476501667,0.0,1.0,0.0,0.7896961797960099,0.405751319602132,858.091513859108,4.95122344931588,2.0664705196395503,2.628,9372.0,57.200313056819105,544.181687282925,6712.428139582529,61817.2872486616,1.0,316301.044811021,23.3277021432229,142.95693799442802,14.5223365165293,26219.7348162136,40.0,1.0,1.0,735.609430672173,7.0,3.0,2.0,379.210528934748,,0.0,3.0
5.0,135.625964175684,1892.35681886307,7.0,45.208654725228,0.0,41.858286435740006,1.0,1.0,1.0,0.9825320558156819,0.6982373702339829,325.124662835151,2.35101331956685,95.0505812419578,12.001,3999.0,2.5604680646210896,486.851701862179,1392.28626808176,42309.7141497837,1.0,1752.11614333646,22.064716219842502,598.4352880483281,93.7066997401416,,70.0,0.0,2.0,499.96077621957494,10.0,2.0,2.0,115.21683180008002,0.0,1.0,4.0
5.0,453.564686332266,17785.566971495,7.0,151.188228777422,0.0,117.63856958519399,1.0,1.0,1.0,0.7855509463697671,0.135595072526485,878.4629628062249,7.695555335376411,57.601754786446705,8.982000000000001,7018.0,3.4276271006092407,340.651026926935,1857.6877497058103,37045.369415404,2.0,13838.833054050601,18.456733918191897,444.480978966733,34.0601089643314,23019.0687496315,70.0,0.0,2.0,487.772206807998,12.0,0.0,2.0,338.84485123047403,0.0,1.0,4.0
3.0,126.248606256869,29013.5414229814,0.0,42.082868752289706,0.0,689.438298367023,0.0,0.0,1.0,0.555594201432541,0.305191898252815,864.022184628993,3.4439557697624,29.0548350429162,11.89,4110.0,59.383871778845794,657.527635106817,8209.43825388387,81603.393479441,2.0,475325.16725521703,25.642301673344697,351.954099644103,4.34469408355653,1823.0507111747302,100.0,2.0,2.0,1036.38677966449,13.0,2.0,0.0,751.3361564633129,0.0,1.0,4.0
10.0,281.044898023862,41444.1971693137,0.0,93.6816326746208,1.0,442.394052986454,1.0,1.0,0.0,0.5389510048553351,0.34655491495505,293.437175219879,0.9648119937628509,29.5339010888711,1.9280000000000002,8072.0,35.511966259218795,420.10333820550005,5264.14720627555,51891.454012737006,2.0,195712.498117782,,103.586356091838,60.06094831973311,8879.929933257199,100.0,0.0,1.0,,14.0,0.0,0.0,467.934263283794,2.0,0.0,7.0
6.0,85.3216806036573,23517.7962842106,7.0,,0.0,826.9104447247321,0.0,1.0,1.0,0.207537305541337,0.00745596806518734,,5.3396125743165594,65.1773780118674,11.463,4537.0,73.1245676986873,759.915140923113,9788.93472909355,93932.4976115295,1.0,683780.883594854,27.5665583800937,532.063336183982,70.9314225241542,847.306024760388,70.0,0.0,2.0,1181.4366012458802,12.0,1.0,3.0,829.643859885218,2.0,0.0,4.0
3.0,120.747637939299,14711.026441914499,4.0,40.249212646432795,1.0,,1.0,1.0,1.0,0.814390520332381,0.617725214920938,215.54586943239,6.96962905582041,20.0857048854232,0.805,9195.0,0.435060844756663,387.704420544573,4430.3937400840105,46839.271913648496,2.0,133589.146118805,19.690211287453803,193.53934819544102,24.8786406591535,,80.0,2.0,2.0,594.384782736398,8.0,1.0,1.0,417.80191051266604,5.0,,1.0
4.0,867.7988583819999,160769.042110998,3.0,289.266286127333,1.0,555.78216273786,0.0,1.0,1.0,0.840022147865966,0.7153244996443391,660.237124189734,6.53626242652535,39.36176428105679,3.5789999999999997,8421.0,1.29211284220219,463.649971824487,6485.121571027571,57885.494977940994,1.0,308893.812417573,21.5325328706236,66.9198976989415,62.3504080809653,83974.2505760276,40.0,1.0,1.0,719.497983642746,8.0,0.0,3.0,493.269585453842,0.0,1.0,3.0
7.0,423.60454143793197,124049.13760978199,2.0,141.201513812644,1.0,878.525550189067,0.0,0.0,0.0,0.21698304219171397,0.515662772813812,291.546479798853,1.5873321518302,85.1692649768665,9.464,6536.0,16.464652586728302,975.087473634713,10735.4304491601,109880.02276164199,0.0,771807.142335004,31.2263906597403,651.838144937149,80.5203184252605,20089.0690167949,60.0,2.0,6.0,1333.65064036952,12.0,3.0,0.0,736.438718158752,1.0,1.0,10.0
6.0,245.474115717911,7145.814502132529,4.0,81.8247052393037,1.0,87.33076986020241,1.0,0.0,0.0,0.7474185901228342,0.48826835444197103,468.838725471869,4.5888886926695704,61.319651245139504,12.507,3493.0,46.301290835253894,83.7399364514844,1040.7875715049902,10279.9669770731,2.0,7626.6633643756295,9.150952761952409,714.658910833259,89.83972282148899,6787.10709273824,80.0,0.0,3.0,129.667475734331,12.0,1.0,2.0,91.13691188395019,0.0,0.0,10.0
9.0,240.5551379671,20829.7517782442,2.0,80.1850459890334,1.0,259.771027394472,1.0,1.0,0.0,0.6417541443370279,0.863815813325346,499.30600333027496,5.40144650265574,91.2680806824937,4.167,5833.0,82.13399695232509,500.967967998849,3599.6462099424202,59000.060237261205,,67480.9866735797,22.3823137320262,273.492425675195,,6519.82664625244,,2.0,2.0,792.207302887264,12.0,1.0,3.0,630.718057897705,0.0,,2.0
3.0,301.450828181074,35016.2037758715,4.0,100.48360939369101,0.0,348.476771357597,1.0,0.0,0.0,0.22828868916258202,0.6760070421732961,677.377919666469,6.77356357919052,71.4898958103731,4.7,5300.0,13.7654566671699,394.290935129667,4273.3495838353,49465.6225275941,0.0,121436.060175815,19.856760438945397,186.018732215137,6.55459191184491,10207.4393661776,80.0,2.0,0.0,650.5408797120599,10.0,0.0,3.0,521.6627219192,1.0,0.0,7.0
2.0,158.986897200465,28076.481190169503,3.0,52.9956324001551,0.0,529.7885866928041,0.0,0.0,0.0,0.883583776419982,0.083118345355615,831.652973312885,4.50718802399933,62.02255997341129,3.912,8088.0,51.398284779861605,412.21860601733,6122.3230789627005,55398.1201374979,2.0,280675.946589958,20.303167388792602,124.578089736507,63.0107518052682,2871.53268589253,40.0,2.0,2.0,715.589205874742,7.0,0.0,2.0,583.22720357973,0.0,0.0,8.0
6.0,1015.19467841098,132717.633517335,2.0,,1.0,392.193644252753,1.0,1.0,0.0,0.695503456285223,0.7425738198217,989.294461440295,1.16863435367122,25.569014763459602,2.865,7135.0,36.7799708619714,430.27262918612297,4782.481700899771,52243.9932052172,1.0,153815.854592255,20.7430139851017,129.264298564765,9.899135818704961,114861.75767880099,60.0,1.0,3.0,668.962359345623,9.0,3.0,0.0,484.995257305674,0.0,0.0,7.0
8.0,898.981326751228,74945.7627281435,7.0,299.660442250409,1.0,250.102289662629,1.0,1.0,0.0,0.574774098349735,0.40934382867999397,551.035954849795,3.1903973640873997,42.235880042426295,8.033,5967.0,46.2021050974727,305.54969062981604,3112.12227788593,37088.666587733904,2.0,62551.15529448981,17.4799797090791,344.251119477408,45.963516784831896,90106.0410919613,70.0,0.0,3.0,482.460437774051,10.0,1.0,2.0,364.910974481907,0.0,1.0,12.0
5.0,832.14112653067,57489.7732309282,4.0,277.380375510223,0.0,207.259699339506,1.0,1.0,0.0,0.100655238609761,0.0837784283794463,566.1792489700019,0.8178768283687529,48.134289868176005,7.308,8692.0,83.62499671056871,449.830835568719,2972.2586645325,47582.1450465511,1.0,42956.5829703025,21.2092158169207,332.301631995507,54.5905590755865,77227.25309370269,80.0,1.0,1.0,601.0577069954049,14.0,2.0,3.0,350.967970099216,0.0,0.0,4.0
